1	0.0048
2	0.0048
3	0.0048
4	0.0048
5	0.0048
6	0.0045
7	0.0045
8	0.0045
9	0.0041
10	0.0041
11	0.0041
12	0.0041
13	0.0041
14	0.0041
15	0.0041
16	0.0041
17	0.0041
18	0.0041
19	0.0041
20	0.0041
21	0.0038
22	0.0038
23	0.0038
24	0.0038
25	0.0038
26	0.0038
27	0.0038
28	0.0038
29	0.0037
30	0.0037
31	0.0037
32	0.0037
33	0.0037
34	0.0037
35	0.0037
36	0.0037
37	0.0037
38	0.0037
39	0.0037
40	0.0037
41	0.0037
42	0.0037
43	0.0037
44	0.0036
45	0.0036
46	0.0036
47	0.0036
48	0.0036
49	0.0036
50	0.0036
51	0.0036
52	0.0036
53	0.0036
54	0.0036
55	0.0036
56	0.0036
57	0.0036
58	0.0036
59	0.0036
60	0.0036
61	0.0036
62	0.0036
63	0.0036
64	0.0036
65	0.0036
66	0.0033
67	0.0033
68	0.0033
69	0.0033
70	0.0033
71	0.0033
72	0.0033
73	0.0033
74	0.0033
75	0.0033
76	0.0033
77	0.0033
78	0.0033
79	0.0033
80	0.0033
81	0.0033
82	0.0033
83	0.0033
84	0.0033
85	0.0033
86	0.0033
87	0.0033
88	0.0033
89	0.0033
90	0.0033
91	0.0033
92	0.0033
93	0.0033
94	0.0033
95	0.0033
96	0.0033
97	0.0033
98	0.0033
99	0.0033
100	0.0033
101	0.0033
102	0.0033
103	0.0033
104	0.0033
105	0.0033
106	0.0033
107	0.0033
108	0.0033
109	0.0033
110	0.0033
111	0.0033
112	0.0033
113	0.0033
114	0.0033
115	0.0033
116	0.0033
117	0.0033
118	0.0033
119	0.0033
120	0.0033
121	0.0033
122	0.0033
123	0.0033
124	0.0033
125	0.0033
126	0.0033
127	0.0033
128	0.0033
129	0.0033
130	0.0033
131	0.0033
132	0.0033
133	0.0033
134	0.0033
135	0.0033
136	0.0033
137	0.0033
138	0.0033
139	0.0033
140	0.0033
141	0.0033
142	0.0033
143	0.0033
144	0.0033
145	0.0033
146	0.0033
147	0.0033
148	0.0033
149	0.0033
150	0.0033
151	0.0033
152	0.0033
153	0.0033
154	0.0033
155	0.0033
156	0.0033
157	0.0033
158	0.0033
159	0.0033
160	0.0033
161	0.0033
162	0.0033
163	0.0033
164	0.0033
165	0.0033
166	0.0033
167	0.0033
168	0.0033
169	0.0033
170	0.0033
171	0.0033
172	0.0033
173	0.0033
174	0.0033
175	0.0033
176	0.0033
177	0.0033
178	0.0033
179	0.0033
180	0.0033
181	0.0033
182	0.0033
183	0.0033
184	0.0033
185	0.0033
186	0.0033
187	0.0033
188	0.0033
189	0.0033
190	0.0033
191	0.0033
192	0.0033
193	0.0033
194	0.0033
195	0.0033
196	0.0033
197	0.0033
198	0.0033
199	0.0033
200	0.0033
201	0.0033
202	0.0033
203	0.0033
204	0.0033
205	0.0033
206	0.0033
207	0.0033
208	0.0033
209	0.0033
210	0.0033
211	0.0033
212	0.0033
213	0.0033
214	0.0033
215	0.0033
216	0.0033
217	0.0033
218	0.0033
219	0.0033
220	0.0033
221	0.0033
222	0.0033
223	0.0033
224	0.0033
225	0.0033
226	0.0033
227	0.0033
228	0.0033
229	0.0033
230	0.0033
231	0.0033
232	0.0033
233	0.0033
234	0.0033
235	0.0033
236	0.0033
237	0.0033
238	0.0033
239	0.0033
240	0.0033
241	0.0033
242	0.0033
243	0.0033
244	0.0033
245	0.0033
246	0.0033
247	0.0033
248	0.0033
249	0.0033
250	0.0033
251	0.0033
252	0.0033
253	0.0033
254	0.0033
255	0.0033
256	0.0033
257	0.0033
258	0.0033
259	0.0033
260	0.0033
261	0.0033
262	0.0033
263	0.0033
264	0.0033
265	0.0033
266	0.0033
267	0.0033
268	0.0033
269	0.0033
270	0.0033
271	0.0033
272	0.0033
273	0.0033
274	0.0033
275	0.0033
276	0.0033
277	0.0033
278	0.0033
279	0.0033
280	0.0033
281	0.0033
282	0.0033
283	0.0033
284	0.0033
285	0.0033
286	0.0033
287	0.0033
288	0.0033
289	0.0033
290	0.0033
291	0.0033
292	0.0033
293	0.0033
294	0.0033
295	0.0033
296	0.0033
297	0.0033
298	0.0033
299	0.0033
300	0.0033
